2283.3173	-8.10614E-7
2282.8351	-4.99306E-6
2282.3529	-7.4747E-6
2281.8708	-7.84724E-6
2281.3886	-7.09075E-6
2280.9065	-6.61506E-6
2280.4243	-6.90263E-6
2279.9421	-6.89878E-6
2279.46	-5.57884E-6
2278.9778	-2.55413E-6
2278.4957	1.42383E-6
2278.0135	3.88848E-6
2277.5313	4.07915E-6
2277.0492	2.60345E-6
2276.567	1.32036E-6
2276.0849	1.57073E-6
2275.6027	3.17173E-6
2275.1205	5.01743E-6
2274.6384	4.98726E-6
2274.1562	2.82186E-6
2273.6741	-2.18587E-7
2273.1919	-3.11233E-6
2272.7097	-4.268E-6
2272.2276	-3.50263E-6
2271.7454	-1.20447E-6
2271.2633	9.19105E-7
2270.7811	1.96911E-6
2270.2989	1.47975E-6
2269.8168	2.60352E-7
2269.3346	-8.61178E-7
2268.8525	-7.20604E-7
2268.3703	-3.92561E-7
2267.8881	-6.64977E-7
2267.406	-1.66138E-6
2266.9238	-3.30303E-6
2266.4417	-4.1724E-6
2265.9595	-3.16013E-6
2265.4773	-7.65949E-7
2264.9952	2.60726E-6
2264.513	5.53838E-6
2264.0309	7.78618E-6
2263.5487	9.14661E-6
2263.0665	9.36877E-6
2262.5844	8.87973E-6
2262.1022	7.90688E-6
2261.6201	6.74974E-6
2261.1379	4.96432E-6
2260.6557	2.03336E-6
2260.1736	-2.47924E-6
2259.6914	-8.25091E-6
2259.2093	-1.36684E-5
2258.7271	-1.69284E-5
2258.2449	-1.68059E-5
2257.7628	-1.29513E-5
2257.2806	-7.5067E-6
2256.7985	-2.23525E-6
2256.3163	1.4688E-6
2255.8341	3.64459E-6
2255.352	5.51867E-6
2254.8698	7.94403E-6
2254.3877	1.10488E-5
2253.9055	1.43255E-5
2253.4233	1.73279E-5
2252.9412	1.99216E-5
2252.459	2.20632E-5
2251.9769	2.45264E-5
2251.4947	2.73391E-5
2251.0125	2.98562E-5
2250.5304	3.15125E-5
2250.0482	3.28928E-5
2249.5661	3.4911E-5
2249.0839	3.97071E-5
2248.6017	4.75535E-5
2248.1196	5.7553E-5
2247.6374	6.80622E-5
2247.1553	7.70146E-5
2246.6731	8.38115E-5
2246.1909	8.92935E-5
2245.7088	9.39496E-5
2245.2266	9.83204E-5
2244.7445	1.02696E-4
2244.2623	1.07715E-4
2243.7801	1.14889E-4
2243.298	1.24588E-4
2242.8158	1.37524E-4
2242.3337	1.52428E-4
2241.8515	1.68625E-4
2241.3693	1.86221E-4
2240.8872	2.05577E-4
2240.405	2.272E-4
2239.9229	2.50077E-4
2239.4407	2.73727E-4
2238.9585	2.98652E-4
2238.4764	3.24643E-4
2237.9942	3.51919E-4
2237.5121	3.79063E-4
2237.0299	4.0513E-4
2236.5477	4.30325E-4
2236.0656	4.55116E-4
2235.5834	4.82142E-4
2235.1013	5.1361E-4
2234.6191	5.4871E-4
2234.1369	5.84433E-4
2233.6548	6.17324E-4
2233.1726	6.44663E-4
2232.6905	6.67682E-4
2232.2083	6.89274E-4
2231.7261	7.11869E-4
2231.244	7.35436E-4
2230.7618	7.5812E-4
2230.2797	7.77253E-4
2229.7975	7.91563E-4
2229.3153	8.01442E-4
2228.8332	8.08773E-4
2228.351	8.14871E-4
2227.8689	8.20322E-4
2227.3867	8.24544E-4
2226.9045	8.26888E-4
2226.4224	8.26E-4
2225.9402	8.21737E-4
2225.4581	8.14534E-4
2224.9759	8.04228E-4
2224.4937	7.90369E-4
2224.0116	7.7273E-4
2223.5294	7.51746E-4
2223.0473	7.2838E-4
2222.5651	7.04328E-4
2222.0829	6.80735E-4
2221.6008	6.57495E-4
2221.1186	6.32065E-4
2220.6365	6.03184E-4
2220.1543	5.70266E-4
2219.6721	5.35152E-4
2219.19	5.00875E-4
2218.7078	4.69841E-4
2218.2257	4.41789E-4
2217.7435	4.15419E-4
2217.2613	3.8824E-4
2216.7792	3.59297E-4
2216.297	3.28601E-4
2215.8149	2.96671E-4
2215.3327	2.6533E-4
2214.8505	2.3643E-4
2214.3684	2.10595E-4
2213.8862	1.8791E-4
2213.4041	1.68107E-4
2212.9219	1.50542E-4
2212.4397	1.34632E-4
2211.9576	1.20599E-4
2211.4754	1.08136E-4
2210.9932	9.61964E-5
2210.5111	8.452E-5
2210.0289	7.28014E-5
2209.5468	6.14793E-5
2209.0646	5.16316E-5
2208.5824	4.37515E-5
2208.1003	3.79151E-5
2207.6181	3.30562E-5
2207.136	2.94759E-5
2206.6538	2.72244E-5
2206.1716	2.71905E-5
2205.6895	2.91452E-5
2205.2073	3.09039E-5
2204.7252	2.9787E-5
2204.243	2.4119E-5
2203.7608	1.44788E-5
2203.2787	3.49656E-6
2202.7965	-6.07202E-6
2202.3144	-1.25217E-5
2201.8322	-1.59488E-5
2201.35	-1.75016E-5
2200.8679	-1.84807E-5
2200.3857	-1.93811E-5
2199.9036	-1.90955E-5
2199.4214	-1.74444E-5
2198.9392	-1.54067E-5
2198.4571	-1.38073E-5
2197.9749	-1.3527E-5
2197.4928	-1.36235E-5
2197.0106	-1.28157E-5
2196.5284	-9.76523E-6
2196.0463	-3.92482E-6
2195.5641	3.46856E-6
2195.082	1.11231E-5
2194.5998	1.78773E-5
2194.1176	2.12559E-5
2193.6355	2.0762E-5
2193.1533	1.68904E-5
2192.6712	1.17452E-5
2192.189	7.72015E-6
2191.7068	6.29573E-6
2191.2247	7.19057E-6
2190.7425	9.84372E-6
2190.2604	1.39636E-5
2189.7782	1.86325E-5
2189.296	2.282E-5
2188.8139	2.45601E-5
2188.3317	2.2309E-5
2187.8496	1.69382E-5
2187.3674	1.03629E-5
2186.8852	5.06996E-6
2186.4031	1.46951E-6
2185.9209	-4.28314E-7
2185.4388	-1.49624E-6
2184.9566	-1.37293E-6
2184.4744	1.95965E-8
2183.9923	2.4416E-6
2183.5101	4.08081E-6
2183.028	4.12083E-6
2182.5458	1.53532E-6
2182.0636	-3.68764E-6
2181.5815	-1.11902E-5
2181.0993	-1.99451E-5
2180.6172	-2.92618E-5
2180.135	-3.73349E-5
2179.6528	-4.12138E-5
2179.1707	-4.0012E-5
2178.6885	-3.43122E-5
2178.2064	-2.77629E-5
2177.7242	-2.19288E-5
2177.242	-1.80471E-5
2176.7599	-1.50887E-5
2176.2777	-1.22143E-5
2175.7956	-9.69614E-6
2175.3134	-7.88963E-6
2174.8312	-6.49548E-6
2174.3491	-5.03083E-6
2173.8669	-4.61448E-6
2173.3848	-5.91808E-6
2172.9026	-8.83097E-6
2172.4204	-1.17346E-5
2171.9383	-1.19576E-5
2171.4561	-7.74695E-6
2170.974	-2.13278E-7
2170.4918	9.19159E-6
2170.0096	1.76043E-5
2169.5275	2.42042E-5
2169.0453	2.82729E-5
2168.5632	2.89307E-5
2168.081	2.49852E-5
2167.5988	1.73939E-5
2167.1167	8.52019E-6
2166.6345	1.11642E-6
2166.1524	-3.04204E-6
2165.6702	-3.39773E-6
2165.188	-8.77973E-7
2164.7059	4.07453E-6
2164.2237	1.10769E-5
2163.7416	1.96422E-5
2163.2594	2.73842E-5
2162.7772	3.22295E-5
2162.2951	3.43441E-5
2161.8129	3.585E-5
2161.3308	3.75123E-5
2160.8486	3.93762E-5
2160.3664	3.79578E-5
2159.8843	3.06703E-5
2159.4021	1.78437E-5
2158.92	2.77636E-6
2158.4378	-9.70854E-6
2157.9556	-1.66415E-5
2157.4735	-1.7827E-5
2156.9913	-1.45386E-5
2156.5092	-9.71323E-6
2156.027	-5.53577E-6
2155.5448	-2.77643E-6
2155.0627	-2.37561E-6
2154.5805	-4.54475E-6
2154.0984	-9.30794E-6
2153.6162	-1.58982E-5
2153.134	-2.30682E-5
2152.6519	-2.85239E-5
2152.1697	-2.9548E-5
2151.6876	-2.44814E-5
2151.2054	-1.37611E-5
2150.7232	4.20781E-7
2150.2411	1.36877E-5
2149.7589	2.13474E-5
2149.2768	2.14541E-5
2148.7946	1.43454E-5
2148.3124	3.19464E-6
2147.8303	-8.8699E-6
2147.3481	-1.83502E-5
2146.866	-2.35963E-5
2146.3838	-2.4876E-5
2145.9016	-2.33191E-5
2145.4195	-2.07824E-5
2144.9373	-1.91078E-5
2144.4552	-1.85285E-5
2143.973	-1.83463E-5
2143.4908	-1.76762E-5
2143.0087	-1.53201E-5
2142.5265	-1.14065E-5
2142.0444	-8.46164E-6
2141.5622	-8.10064E-6
2141.08	-8.92961E-6
2140.5979	-7.51203E-6
2140.1157	-1.57963E-6
2139.6336	9.56648E-6
2139.1514	2.10325E-5
2138.6692	2.79724E-5
2138.1871	2.72354E-5
2137.7049	2.07305E-5
2137.2228	1.19059E-5
2136.7406	4.20804E-6
2136.2584	-1.26885E-6
2135.7763	-4.46014E-6
2135.2941	-7.1764E-6
2134.812	-9.04396E-6
2134.3298	-9.23706E-6
2133.8476	-6.75724E-6
2133.3655	-1.45633E-6
2132.8833	4.24486E-6
2132.4012	8.62141E-6
2131.919	1.07694E-5
2131.4368	1.19201E-5
2130.9547	1.39383E-5
2130.4725	1.72886E-5
2129.9904	2.12584E-5
2129.5082	2.31883E-5
2129.026	2.16111E-5
2128.5439	1.58439E-5
2128.0617	8.62805E-6
2127.5796	2.70803E-6
2127.0974	-3.87825E-8
2126.6152	1.43653E-7
2126.1331	4.28549E-7
2125.6509	-1.92322E-6
2125.1688	-8.34849E-6
2124.6866	-1.68056E-5
2124.2044	-2.34185E-5
2123.7223	-2.46872E-5
2123.2401	-2.0213E-5
2122.758	-1.16341E-5
2122.2758	-3.16714E-6
2121.7936	3.01404E-6
2121.3115	6.11059E-6
2120.8293	7.43471E-6
2120.3472	8.05183E-6
